year,university,school,course,employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile,course_category
2022,Nanyang Technological University,College of Engineering,computer science,94.0,91.7,5515.0,5400.0,5699.0,5500.0,4900.0,6420.0,Information Technology
2022,Nanyang Technological University,College of Engineering,data science and artificial intelligence,88.2,82.4,6647.0,5625.0,6749.0,5625.0,5000.0,7500.0,Information Technology
2022,Nanyang Technological University,College of Engineering,engineering and economics,100.0,100.0,5150.0,5000.0,5344.0,5000.0,4700.0,5815.0,Engineering
2022,Nanyang Technological University,College of Engineering,electrical and electronic engineering,92.4,90.2,4595.0,4500.0,4723.0,4558.0,4100.0,5000.0,Engineering
2022,Nanyang Technological University,College of Engineering,environmental engineering,93.5,90.3,3988.0,3800.0,4139.0,3900.0,3700.0,4500.0,Engineering
2022,Nanyang Technological University,College of Engineering,information engineering and media,95.3,93.8,5080.0,4950.0,5187.0,4950.0,4500.0,5500.0,Engineering
2022,Nanyang Technological University,College of Engineering,maritime studies,96.7,95.1,3842.0,3740.0,3860.0,3740.0,3500.0,4060.0,Others
2022,Nanyang Technological University,College of Engineering,materials engineering,94.9,92.6,4300.0,4300.0,4522.0,4500.0,3800.0,5000.0,Engineering
2022,Nanyang Technological University,College of Engineering,mechanical engineering,95.0,91.3,4381.0,4200.0,4537.0,4500.0,3944.0,5000.0,Engineering
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences","art, design and media",89.5,63.2,3303.0,3200.0,3372.0,3200.0,3000.0,3600.0,Others
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",chinese,91.8,70.5,3408.0,3300.0,3566.0,3600.0,3060.0,4015.0,Others
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",communication studies,94.2,79.7,3674.0,3500.0,3739.0,3500.0,3200.0,4200.0,Others
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",economics,88.7,81.7,4187.0,4000.0,4270.0,4000.0,3600.0,4550.0,Arts & Social Sciences
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",english,94.9,77.2,3574.0,3500.0,3699.0,3748.0,3200.0,4200.0,Others
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",history,86.5,80.8,3819.0,3800.0,3966.0,4000.0,3500.0,4250.0,Arts & Social Sciences
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",inter-disciplinary double major8,87.9,66.7,4135.0,4200.0,4258.0,4271.0,3650.0,4750.0,Others
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",linguistics and multilingual studies,94.1,72.5,3452.0,3400.0,3513.0,3500.0,3150.0,3810.0,Arts & Social Sciences
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",philosophy,78.3,69.6,3476.0,3300.0,3515.0,3450.0,3000.0,3700.0,Arts & Social Sciences
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",psychology,79.8,69.7,3688.0,3635.0,3743.0,3668.0,3300.0,4015.0,Arts & Social Sciences
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",public policy and global affairs,97.9,95.7,4122.0,4088.0,4167.0,4123.0,3650.0,4500.0,Others
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",sociology,92.9,87.1,3816.0,3789.0,3904.0,3800.0,3450.0,4200.0,Arts & Social Sciences
2022,Nanyang Technological University,College of Science,biological and biomedical sciences,93.9,83.2,3688.0,3600.0,3808.0,3600.0,3400.0,4100.0,Sciences
2022,Nanyang Technological University,College of Science,biological sciences and psychology,71.4,50.0,4057.0,3800.0,4264.0,4050.0,3700.0,4300.0,Sciences
2022,Nanyang Technological University,College of Science,biomedical sciences and chinese medicine,100.0,90.0,3300.0,3100.0,3415.0,3175.0,3080.0,3300.0,Medicine
2022,Nanyang Technological University,College of Science,chemistry and biological chemistry,90.8,84.0,3759.0,3600.0,3863.0,3700.0,3400.0,4200.0,Sciences
2022,Nanyang Technological University,College of Science,environmental earth systems sciences,100.0,88.0,4406.0,4008.0,4545.0,4023.0,3600.0,4959.0,Sciences
2022,Nanyang Technological University,College of Science,mathematical sciences / mathematical sciences and economics,86.5,79.4,4352.0,4250.0,4436.0,4300.0,3799.0,4800.0,Sciences
2022,Nanyang Technological University,College of Science,physics and applied physics,91.5,84.7,3917.0,4000.0,4067.0,4000.0,3683.0,4575.0,Sciences
2022,Nanyang Technological University,National Institute of Education (NIE),arts (with education),100.0,100.0,3684.0,4000.0,4025.0,4129.0,3750.0,4300.0,Education
2022,Nanyang Technological University,National Institute of Education (NIE),science (with education),100.0,100.0,4106.0,4275.0,4211.0,4300.0,4000.0,4470.0,Education
2022,Nanyang Technological University,National Institute of Education (NIE),sports science and management,100.0,74.4,3657.0,3350.0,3762.0,3350.0,3200.0,4266.0,Business & Administration
2022,Nanyang Technological University,Lee Kong Chian School of Medicine,medicine,100.0,100.0,4779.0,4700.0,5532.0,5600.0,5199.0,6000.0,Medicine
2022,Singapore Management University,School of Accountancy (4-year programme) *,accountancy,98.1,96.1,4432.0,3800.0,4497.0,3825.0,3600.0,4600.0,Accountancy
2022,Singapore Management University,School of Accountancy (4-year programme) *,accountancy,100.0,98.0,5040.0,4000.0,5097.0,4025.0,3600.0,5500.0,Accountancy
2022,Singapore Management University,School of Business (4-year programme) *,business management,94.3,86.5,4744.0,4208.0,4937.0,4400.0,3700.0,5200.0,Business & Administration
2022,Singapore Management University,School of Business (4-year programme) *,business management,97.4,93.1,5409.0,4600.0,5630.0,4800.0,4050.0,6084.0,Business & Administration
2022,Singapore Management University,School of Economics (4-year programme) *,economics,97.2,89.9,4665.0,4500.0,4824.0,4500.0,4000.0,5200.0,Arts & Social Sciences
2022,Singapore Management University,School of Economics (4-year programme) *,economics,100.0,98.6,5021.0,4500.0,5169.0,4500.0,4091.0,5700.0,Arts & Social Sciences
2022,Singapore Management University,School of Information Systems (4-year programme) *,information systems,95.1,93.4,5333.0,5235.0,5472.0,5400.0,4700.0,6166.0,Information Technology
2022,Singapore Management University,School of Information Systems (4-year programme) *,information systems,96.0,94.4,5702.0,5500.0,5799.0,5638.0,4900.0,6500.0,Information Technology
2022,Singapore Management University,School of Social Sciences (4-year programme) *,social sciences,91.4,83.3,4076.0,3843.0,4265.0,4000.0,3500.0,4600.0,Sciences
2022,Singapore Management University,School of Social Sciences (4-year programme) *,social sciences,94.3,88.6,4351.0,4008.0,4576.0,4316.0,3795.0,4900.0,Sciences
2022,Singapore Management University,School of Law (4-year programme) *,law,94.1,91.1,6063.0,6000.0,6221.0,6375.0,5500.0,6800.0,Law
2022,Singapore Management University,School of Law (4-year programme) *,law,92.4,92.4,6226.0,6338.0,6429.0,6400.0,6000.0,7000.0,Law
2022,Singapore University of Social Sciences,S R Nathan School of Human Development,early childhood education,88.1,79.7,3090.0,3100.0,3188.0,3200.0,3000.0,3338.0,Education
2022,Singapore University of Social Sciences,S R Nathan School of Human Development,human resource management,93.8,75.0,3749.0,3525.0,3874.0,3588.0,3250.0,4000.0,Business & Administration
2022,Singapore University of Social Sciences,S R Nathan School of Human Development,social work,91.9,80.6,3529.0,3640.0,3536.0,3640.0,3500.0,3640.0,Others
2022,Singapore University of Social Sciences,School of Business,accountancy,96.4,94.6,3576.0,3600.0,3635.0,3600.0,3500.0,3663.0,Accountancy
2022,Singapore University of Social Sciences,School of Business,science in business analytics,93.0,86.0,4432.0,4500.0,4540.0,4660.0,4000.0,5000.0,Business & Administration
2022,Singapore University of Social Sciences,School of Business,science in finance,97.2,86.1,4149.0,4000.0,4483.0,4000.0,3800.0,5250.0,Business & Administration
2022,Singapore University of Social Sciences,School of Business,science in marketing,87.2,75.6,3664.0,3500.0,3827.0,3600.0,3220.0,4100.0,Business & Administration
2022,Singapore University of Social Sciences,School of Business,science in supply chain management,98.4,90.6,3629.0,3500.0,3702.0,3500.0,3300.0,3900.0,Business & Administration
2022,Singapore Institute of Technology,DigiPen Institute of Technology,arts in game design,67.9,60.7,3847.0,3500.0,3884.0,3600.0,3400.0,4250.0,Arts & Social Sciences
2022,Singapore Institute of Technology,DigiPen Institute of Technology,fine arts in digital art and animation,77.1,54.3,3606.0,3500.0,3628.0,3500.0,3000.0,3825.0,Arts & Social Sciences
2022,Singapore Institute of Technology,DigiPen Institute of Technology,science in computer science and game design,90.6,84.4,4593.0,4375.0,4681.0,4490.0,4250.0,5200.0,Information Technology
2022,Singapore Institute of Technology,DigiPen Institute of Technology,science in computer science in real-time interactive simulation,100.0,95.6,5576.0,5500.0,5679.0,5500.0,4700.0,6656.0,Information Technology
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),accountancy,91.8,91.8,3812.0,3600.0,3841.0,3600.0,3600.0,4000.0,Accountancy
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),engineering with in information and communications technology (information security),98.0,96.0,4798.0,4800.0,4927.0,4800.0,4216.0,5563.0,Engineering
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),engineering with in information and communications technology (software engineering),98.1,98.1,5169.0,5000.0,5313.0,5200.0,4798.0,5900.0,Engineering
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),engineering with in aircraft systems engineering,91.2,85.3,4102.0,4400.0,4168.0,4400.0,3000.0,4900.0,Engineering
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),engineering with in pharmaceutical engineering,96.6,91.5,3791.0,3755.0,4085.0,3955.0,3503.0,4300.0,Engineering
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),engineering with in sustainable infrastructure engineering (building services),100.0,97.6,3819.0,3725.0,3879.0,3775.0,3585.0,4050.0,Architecture & Built Environment
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),engineering with in sustainable infrastructure engineering (land),93.3,93.3,4115.0,3700.0,4303.0,4000.0,3700.0,4800.0,Engineering
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),engineering with in telematics (intelligent transportation systems engineering),81.4,65.1,4341.0,4500.0,4400.0,4688.0,4033.0,4800.0,Engineering
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),hospitality business,95.5,90.0,3237.0,3200.0,3469.0,3300.0,3000.0,3740.0,Business & Administration
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),science (air transport management),90.0,80.0,3888.0,3700.0,4159.0,3980.0,3501.0,4365.0,Business & Administration
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),science (diagnostic radiography),100.0,100.0,3558.0,3500.0,3836.0,3800.0,3650.0,3990.0,Health Sciences
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),science (occupational therapy),97.1,95.7,3605.0,3600.0,3630.0,3669.0,3500.0,3800.0,Health Sciences
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),science (radiation therapy),90.9,90.9,3615.0,3600.0,3768.0,3775.0,3500.0,4060.0,Health Sciences
2022,Singapore Institute of Technology,SIT- DigiPen Institute of Technology,engineering with in systems engineering (electromechanical systems),92.7,92.7,4843.0,4800.0,4913.0,4800.0,4574.0,5500.0,Engineering
2022,Singapore Institute of Technology,SIT- Massey University,food technology,93.2,81.8,3272.0,3300.0,3380.0,3300.0,3050.0,3600.0,Others
2022,Singapore Institute of Technology,SIT- Newcastle University,engineering with in chemical engineering,79.7,70.3,3936.0,3900.0,4216.0,4100.0,3785.0,4650.0,Engineering
2022,Singapore Institute of Technology,SIT- Newcastle University,engineering with in electrical power engineering,86.4,84.7,4104.0,4000.0,4180.0,4100.0,3700.0,4510.0,Engineering
2022,Singapore Institute of Technology,SIT- Newcastle University,engineering with in marine engineering,93.5,93.5,4069.0,3800.0,4211.0,3900.0,3750.0,4400.0,Engineering
2022,Singapore Institute of Technology,SIT- Newcastle University,engineering with in mechanical design and manufacturing engineering,88.5,80.3,4084.0,4000.0,4292.0,4100.0,3710.0,4500.0,Engineering
2022,Singapore Institute of Technology,SIT- Newcastle University,engineering with in naval architecture,100.0,100.0,4390.0,3900.0,4540.0,4000.0,3800.0,5650.0,Architecture & Built Environment
2022,Singapore Institute of Technology,SIT- Newcastle University,engineering with in offshore engineering,90.5,85.7,3556.0,3500.0,3798.0,3675.0,3500.0,3900.0,Engineering
2022,Singapore Institute of Technology,SIT-Trinity College Dublin,bachelor in science (physiotherapy),98.1,98.1,3639.0,3630.0,3697.0,3674.0,3500.0,3850.0,Health Sciences
2022,Singapore Institute of Technology,SIT-University of Glasgow,engineering with in aerospace engineering,74.3,62.9,4085.0,3750.0,4372.0,4200.0,3500.0,4400.0,Engineering
2022,Singapore Institute of Technology,SIT-University of Glasgow,engineering with in civil engineering,90.1,87.3,3932.0,3800.0,4006.0,3800.0,3700.0,4300.0,Engineering
2022,Singapore Institute of Technology,SIT-University of Glasgow,engineering with in mechanical engineering,82.9,77.6,4070.0,3900.0,4236.0,4000.0,3800.0,4500.0,Engineering
2022,Singapore Institute of Technology,SIT-University of Glasgow,science with in computing science,91.2,86.8,4980.0,5000.0,5113.0,5000.0,4800.0,5500.0,Information Technology
2022,Singapore Institute of Technology,SIT-University of Glasgow,science with in nursing,98.6,88.4,3511.0,3458.0,3797.0,3800.0,3500.0,4100.0,Health Sciences
2022,Singapore Institute of Technology,Technische Universität München,science in chemical engineering,94.1,85.3,3704.0,3600.0,4002.0,3950.0,3600.0,4300.0,Engineering
2022,Singapore Institute of Technology,Technische Universität München,science in electrical engineering and information technology,95.0,85.0,4522.0,4200.0,4606.0,4280.0,4000.0,4800.0,Information Technology
2022,Singapore Institute of Technology,The Culinary Institute of America,business administration in food business management,89.5,78.9,2609.0,2450.0,2969.0,3050.0,2300.0,3500.0,Business & Administration
